product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
2dc0d95288983b8c91627bab326284ae,beleza_saude,48.0,515.0,1.0,3100.0,30.0,12.0,16.0
c1cf9e70caf906259c299fbea35418ef,automotivo,47.0,1508.0,1.0,3300.0,19.0,11.0,16.0
f6cdf7aae7f5fb3d67142d5f385ae785,informatica_acessorios,50.0,485.0,1.0,300.0,50.0,5.0,11.0
408e4bb5c406ec8c1609f6a8a2e49deb,beleza_saude,30.0,1729.0,1.0,2400.0,30.0,12.0,16.0
d22f287512fb5bda6efc5c8e6216c6db,beleza_saude,27.0,408.0,1.0,1450.0,41.0,40.0,13.0
ca9c04665b3deab07935392e7432cdbe,moveis_decoracao,45.0,1923.0,2.0,600.0,68.0,8.0,13.0
415800ba8edc079e255fcc4ee5790376,beleza_saude,53.0,1451.0,1.0,1150.0,30.0,12.0,16.0
8d0fb54bb58d39a72269eb8fc708e865,esporte_lazer,56.0,814.0,2.0,200.0,16.0,10.0,16.0
3454a52c75a86e23aa6c2c2bfc330dc6,pet_shop,46.0,497.0,3.0,200.0,30.0,10.0,17.0
420db7fc556a05b1cdf665a103f9ce6b,moveis_decoracao,63.0,691.0,6.0,6850.0,46.0,31.0,35.0
6549e167bd865197f8bc7ce7f82aec55,eletronicos,47.0,284.0,1.0,2250.0,45.0,16.0,32.0
e906fa76a27488f805ba8584a4c10cba,cama_mesa_banho,55.0,556.0,1.0,650.0,16.0,10.0,16.0
97478538ef6ed323f4ed85e2139d4a24,cama_mesa_banho,54.0,119.0,1.0,2250.0,36.0,16.0,36.0
a74d56e3486a7ddc68958695a48277d1,automotivo,39.0,249.0,2.0,17300.0,57.0,20.0,57.0
2feaaa695779a79fee913868e992fe61,moveis_decoracao,34.0,962.0,3.0,1800.0,20.0,30.0,20.0
3eb235314db36995d65c80718db4fd85,telefonia,52.0,1028.0,3.0,275.0,18.0,4.0,12.0
b7c82520f8817fc72f7f5ac962035260,utilidades_domesticas,46.0,206.0,3.0,50.0,25.0,25.0,25.0
63a6131d519d5b4920f93991d2df0551,relogios_presentes,57.0,1348.0,3.0,400.0,19.0,9.0,12.0
0880a2d2c259afd46c7cca654697cdcd,beleza_saude,58.0,1662.0,4.0,2400.0,16.0,16.0,16.0
0efc91aa52d1f0669126d3000a94279b,cama_mesa_banho,52.0,111.0,1.0,2100.0,15.0,18.0,25.0
4b63219873a41d0f93899f71f7a80a60,,,,,4000.0,74.0,20.0,34.0
1585769f68320ec146a93097b0a1ab18,esporte_lazer,27.0,572.0,1.0,3900.0,46.0,36.0,26.0
93a99b40878c0d888fa4f44459fcac05,utilidades_domesticas,39.0,97.0,1.0,200.0,28.0,2.0,11.0
096e14458100c2b6d10f72d69f80cf34,brinquedos,49.0,1172.0,3.0,2750.0,26.0,42.0,38.0
ff149b3dcc3813d4644fa2610307d071,informatica_acessorios,52.0,2432.0,2.0,200.0,16.0,16.0,11.0
d5c263f4d651ba657c900ce70a4be7de,telefonia,59.0,458.0,4.0,350.0,20.0,30.0,20.0
95107d7e48355c8a545bbde8f832a235,moveis_decoracao,58.0,1988.0,3.0,2450.0,65.0,8.0,45.0
2be8ecb5cd02ca1391e177e38963fe9a,telefonia,58.0,486.0,1.0,100.0,16.0,6.0,12.0
08fd8427101cb0428a663c2ae8f90aee,informatica_acessorios,58.0,1144.0,1.0,100.0,16.0,9.0,12.0
85d343db501f388dc453ddce58bc5921,cama_mesa_banho,49.0,436.0,1.0,370.0,34.0,17.0,28.0
ac715f2fe6957acf9bff43ab3cedde0b,esporte_lazer,58.0,508.0,1.0,900.0,24.0,20.0,23.0
51ab806bb1d1ef2896844087e3b4f7b3,automotivo,54.0,580.0,5.0,5250.0,21.0,21.0,21.0
c92a8559445ec8f63ecf90c7dd910b7d,,,,,1050.0,30.0,15.0,21.0
87b193bb0fb52703cade96b1ffd8c233,esporte_lazer,36.0,410.0,1.0,1086.0,24.0,24.0,22.0
db6796aa712a2626572bb3d0b9a039cf,cama_mesa_banho,53.0,561.0,3.0,1350.0,45.0,15.0,35.0
b751ddb6ca6ae7ecb5de059d5611b3c1,beleza_saude,57.0,2418.0,1.0,300.0,26.0,11.0,11.0
06976617d8c5e71de4f3c2d93e788fd5,malas_acessorios,57.0,444.0,1.0,1200.0,32.0,10.0,45.0
a16f2c3edfeabc364393b012e19e2a15,beleza_saude,45.0,1005.0,1.0,400.0,19.0,12.0,13.0
7c6ff274f0411bde88f5df8db5f64693,informatica_acessorios,59.0,808.0,5.0,340.0,17.0,13.0,13.0
07abca077ba83f4feab7d89db0b74df1,cama_mesa_banho,56.0,345.0,1.0,20850.0,50.0,50.0,50.0
a4d286543a67e29c930c99cbd7a55a8f,utilidades_domesticas,35.0,465.0,1.0,700.0,28.0,19.0,26.0
7358faf3ccce6ed3a2913667ffc1a395,cama_mesa_banho,32.0,1060.0,1.0,1900.0,26.0,26.0,23.0
5f92aaf8550e38b93a0e338fb805b3a4,bebes,56.0,606.0,3.0,650.0,33.0,16.0,22.0
f9207fac331224217b3ee2db75d7a49b,moveis_decoracao,56.0,1953.0,1.0,3000.0,69.0,11.0,11.0
d8f1b415091ab79b62ac80443d865ca6,livros_tecnicos,39.0,2809.0,1.0,2400.0,30.0,5.0,23.0
7d939f237f8e9c3892bbb1ee73cd1434,construcao_ferramentas_construcao,55.0,155.0,5.0,9650.0,44.0,20.0,33.0
4ebb87ba41ca446326804d0e7f8dcc93,cool_stuff,46.0,642.0,1.0,1500.0,42.0,25.0,15.0
9380b51efce9f9a6a52e1f2be1838d60,telefonia,56.0,294.0,4.0,400.0,16.0,11.0,18.0
cce3ce6484896041ae3dafdd4308a39c,consoles_games,46.0,653.0,2.0,4350.0,18.0,33.0,39.0
399656db7a0d49d36300b81120bffeb1,cama_mesa_banho,59.0,416.0,1.0,3225.0,40.0,5.0,30.0
afd8f74b298294d9a3fb33f93ce6c5e5,automotivo,41.0,108.0,1.0,200.0,26.0,8.0,14.0
145140d23f166a1166dc4437107df8cc,papelaria,51.0,303.0,1.0,350.0,16.0,6.0,11.0
aa31ee71d625076e591e23416abc8508,automotivo,56.0,703.0,6.0,8850.0,56.0,11.0,32.0
6d33559681ad82d2e835b1cb587d2ce3,brinquedos,51.0,129.0,4.0,800.0,30.0,20.0,20.0
d3f5213b3f4e42a050935f3ccbfedf50,esporte_lazer,60.0,1597.0,3.0,1300.0,105.0,15.0,15.0
beeafa4f5701078b09aa0f517fdfe05e,informatica_acessorios,46.0,456.0,1.0,695.0,28.0,14.0,20.0
5473286e93c7e00690574d686c02b868,brinquedos,57.0,1955.0,6.0,2500.0,45.0,15.0,25.0
90312423f944a93d1bf8c6e9cab568be,moveis_decoracao,52.0,1664.0,3.0,3500.0,46.0,7.0,46.0
f27f59721d5a9cb39432b91f812ee308,bebes,34.0,469.0,1.0,300.0,25.0,8.0,25.0
0c954b7ab8bff085742e3c01a02936b8,cama_mesa_banho,49.0,498.0,1.0,1550.0,49.0,5.0,39.0
b9023d686fca0dca3ac844814e92e92b,eletronicos,46.0,2305.0,1.0,200.0,26.0,7.0,16.0
f0c39c49847d1eab4dae5245694acd3e,telefonia_fixa,63.0,508.0,2.0,400.0,17.0,8.0,13.0
3773a3773f5978591cff7b3e614989b3,casa_construcao,52.0,916.0,8.0,1050.0,16.0,20.0,16.0
a31e2b31d699c94831605bd8c9f1b36e,construcao_ferramentas_construcao,32.0,300.0,5.0,6600.0,37.0,15.0,44.0
82c51c3938503a4ddc096fbed86428d6,construcao_ferramentas_seguranca,58.0,3530.0,4.0,300.0,16.0,11.0,11.0
2e217eb628a12a225a0bfb3fc6512fcd,bebes,26.0,563.0,4.0,7200.0,41.0,38.0,63.0
dea9b88ceaceff342424e0a74ae36af7,cama_mesa_banho,47.0,162.0,4.0,3000.0,35.0,12.0,30.0
3f01901509b345951cfe27f5cea17e40,cool_stuff,54.0,1018.0,1.0,1250.0,42.0,25.0,15.0
9598cf61b14e74eb35b845609cca6712,telefonia,58.0,2832.0,3.0,400.0,16.0,8.0,16.0
9f7fa43dfe21e43d37d65a6f2369c6ed,cool_stuff,47.0,647.0,2.0,400.0,21.0,16.0,16.0
a2d0bc51c6731d860c169cc9f18b2b7a,cool_stuff,55.0,399.0,2.0,1350.0,36.0,16.0,24.0
b5e87f53476b0084bd9ff8ae015fe05b,utilidades_domesticas,39.0,189.0,2.0,2200.0,46.0,9.0,32.0
8d9d31dc8d8c05062987d883cefa98be,cama_mesa_banho,40.0,327.0,3.0,1200.0,37.0,23.0,35.0
50bfd369147864f6d0561bbdc0b610ba,livros_interesse_geral,57.0,400.0,6.0,800.0,25.0,12.0,16.0
acf64dbad65e99f5bb490d85c59b2636,brinquedos,50.0,722.0,2.0,1168.0,34.0,23.0,27.0
81f3957aedf469500e43f81e25519600,moveis_sala,41.0,358.0,1.0,4200.0,32.0,32.0,12.0
537f8133bb109ca8ae9c6f48370af9ec,automotivo,59.0,983.0,5.0,600.0,20.0,20.0,20.0
24b861426de01a8adcf503251efe05f1,beleza_saude,43.0,196.0,1.0,235.0,16.0,14.0,15.0
0269bdfd3a4f3d384753cbadc1d742be,utilidades_domesticas,20.0,630.0,1.0,350.0,17.0,28.0,11.0
da02ed24d3cfd1ef9e90a96964a72cba,fashion_bolsas_e_acessorios,39.0,173.0,1.0,425.0,26.0,40.0,12.0
0fe71728868b7995080b3971f0b94c70,esporte_lazer,53.0,414.0,1.0,5850.0,25.0,90.0,12.0
671d1f1a67e731435bc7a91569004038,esporte_lazer,49.0,479.0,1.0,550.0,38.0,28.0,20.0
450a44fbb7995e0ace31991a2bb05470,moveis_decoracao,50.0,446.0,2.0,1400.0,45.0,5.0,45.0
56cdfe67fbda57c1dcc752f5f361f981,informatica_acessorios,60.0,511.0,1.0,517.0,22.0,11.0,13.0
695e7998d136c389e5b287c1ffe4b62a,informatica_acessorios,49.0,160.0,1.0,120.0,17.0,9.0,11.0
c260eea96b32c0e9ff49f68a721e0ceb,beleza_saude,56.0,602.0,2.0,300.0,25.0,15.0,15.0
43a05187c418edc20a55682107c9d7fa,cama_mesa_banho,44.0,441.0,1.0,900.0,34.0,10.0,28.0
c5bb1910955da8132293d99d1cb4bec9,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0
a5b15c8b0abb9a1e7eb10546441925d0,fashion_bolsas_e_acessorios,30.0,238.0,2.0,300.0,16.0,8.0,11.0
62d8daeee0db3a60c234c2d1bfd10651,cama_mesa_banho,46.0,113.0,1.0,350.0,40.0,4.0,30.0
4408151f5a3ff363abfe3d051f4344ac,moveis_quarto,38.0,326.0,2.0,18950.0,79.0,11.0,46.0
e844770f85faafda86f20911fcf607b5,instrumentos_musicais,60.0,394.0,1.0,7350.0,70.0,20.0,30.0
b62a475bcfd309c66d84a1a93aa75fd8,moveis_decoracao,39.0,94.0,5.0,250.0,16.0,5.0,20.0
4a01cbeb8bae0d662fa07b73e357d864,cama_mesa_banho,47.0,337.0,3.0,1200.0,37.0,27.0,35.0
7127d16c840983cf82440bff9277f6ef,telefonia,57.0,564.0,1.0,200.0,19.0,4.0,11.0
d7d1cdd61c66570cac78c88a0cae784b,telefonia,46.0,394.0,3.0,200.0,19.0,3.0,11.0
51d35e4714b113bccacfe7248a13375a,automotivo,60.0,764.0,1.0,250.0,16.0,10.0,16.0
121314119f09ee1e994373873c7ab11d,papelaria,55.0,416.0,2.0,950.0,43.0,17.0,24.0
a97c6513de6346770872cfc25eb8d06d,brinquedos,59.0,202.0,5.0,150.0,16.0,7.0,11.0
abe236a52dbc43e90bad00fe6d794582,cama_mesa_banho,22.0,332.0,1.0,800.0,34.0,17.0,22.0
bb674e06dbfa1c64d429fd65dfc02f87,bebes,39.0,246.0,4.0,2300.0,33.0,48.0,35.0
b3a1fe8d08e0a299fed9f7cf9eb6c81f,brinquedos,44.0,999.0,2.0,400.0,20.0,10.0,20.0
109fd3a5e5fd6faa5a8cf99470cab84f,moveis_decoracao,56.0,357.0,1.0,400.0,30.0,7.0,30.0
23fa2f16287ce84f33d3b05190db8738,papelaria,59.0,251.0,5.0,5850.0,60.0,20.0,29.0
8d62812b76d023d4b1cb939ad2b5bd83,pet_shop,30.0,199.0,4.0,1775.0,49.0,23.0,40.0
00bb62ea3729537a687c3fddcd123662,automotivo,36.0,1241.0,3.0,12100.0,60.0,60.0,20.0
5730d73af7faffe9b95d69fd03ea51df,moveis_decoracao,25.0,271.0,2.0,13200.0,50.0,55.0,50.0
4b456247c6fd6370f0c01903b0c6d67d,informatica_acessorios,59.0,476.0,2.0,200.0,20.0,15.0,20.0
a67612e1012978cc97efe7834bd28b64,ferramentas_jardim,60.0,425.0,6.0,950.0,22.0,21.0,16.0
93e27ca75901cf1b9d641cd11dd9f6e5,utilidades_domesticas,53.0,37.0,2.0,500.0,35.0,35.0,15.0
4a78f5e17416dcfec28c101279235838,beleza_saude,55.0,3135.0,1.0,2600.0,24.0,24.0,24.0
c73c029653f68c6a83cb371dd148adbd,cama_mesa_banho,57.0,419.0,1.0,2550.0,40.0,6.0,30.0
b7a5b8352bda2cdda6964296e859f637,construcao_ferramentas_construcao,60.0,189.0,5.0,13700.0,60.0,20.0,40.0
57b5e5e19622c1aaf0fd159f5d9d5b4f,relogios_presentes,45.0,855.0,1.0,525.0,17.0,13.0,15.0
dc0b50beb0d276fb3eb4c7a5cb177f46,pet_shop,52.0,1811.0,3.0,1150.0,40.0,32.0,20.0
b60f6bba923daf524e87691951512e1a,papelaria,47.0,530.0,8.0,600.0,30.0,40.0,11.0
dd0b31ac0d6c9e81abda2ca71d396d6b,ferramentas_jardim,57.0,481.0,4.0,600.0,30.0,16.0,16.0
e85cdca8790ea0026ddf7316f469608a,moveis_sala,32.0,607.0,2.0,4600.0,30.0,16.0,30.0
6ab41d7f15e7af9d6c7cd912055acc1a,esporte_lazer,39.0,410.0,1.0,1037.0,25.0,24.0,20.0
74edd82bf577cf5da467e2ba67c8305f,papelaria,59.0,695.0,3.0,250.0,16.0,6.0,11.0
443b89efbe906613ae1def8cd36fc872,telefonia,53.0,2587.0,4.0,197.0,17.0,11.0,14.0
b571def4f66990cf63527c1d81874b2d,esporte_lazer,37.0,1228.0,1.0,517.0,23.0,22.0,21.0
d5f1e6bf4f37a9e1eb16ee83df2137fa,cool_stuff,60.0,610.0,1.0,3600.0,25.0,24.0,24.0
98c99bc0b3ee623212b9fbcaba10740a,cama_mesa_banho,56.0,683.0,1.0,1800.0,30.0,20.0,70.0
2a05072f43935b7f3638a6c7d38d2278,esporte_lazer,55.0,556.0,2.0,650.0,23.0,9.0,20.0
198ed1dd26d075dc1e52e1909fc07938,utilidades_domesticas,60.0,1152.0,3.0,2300.0,35.0,24.0,28.0
e1ea2e133d4ca99d20c365d4e3173989,eletronicos,42.0,962.0,3.0,177.0,20.0,20.0,20.0
2056c9497992c9032fdd92346baab6c3,ferramentas_jardim,39.0,360.0,1.0,1800.0,35.0,13.0,31.0
d52d7fb0d4ea10cd52baa3255c5c0a34,esporte_lazer,58.0,474.0,5.0,1200.0,20.0,8.0,20.0
fe220782f267bca8c056308cba6c8807,utilidades_domesticas,49.0,1287.0,7.0,1200.0,35.0,19.0,25.0
681a43d9f960e80dd7756c749e60a2be,telefonia,56.0,1392.0,2.0,100.0,18.0,5.0,12.0
e22a9f25f31fca1777a128c2655bbdda,cama_mesa_banho,53.0,294.0,1.0,3450.0,42.0,12.0,40.0
68de8d992d087d6b480879f43b178c98,moveis_decoracao,55.0,87.0,2.0,5900.0,74.0,13.0,52.0
498366f301125d450cf3b0d56920f8ac,cama_mesa_banho,36.0,305.0,1.0,1250.0,36.0,6.0,28.0
ef4d462089a7f98d6235d3f98ee2dadd,moveis_decoracao,52.0,646.0,1.0,300.0,16.0,30.0,20.0
1cdbe059c1ca8e6b8e3c595c382afd56,moveis_decoracao,56.0,229.0,1.0,650.0,32.0,2.0,22.0
1c00873a774421d2eeec30c80eb15676,informatica_acessorios,47.0,1080.0,1.0,500.0,16.0,28.0,11.0
f3783ff90631773bc67baf91edcbcb69,pcs,55.0,3610.0,4.0,2700.0,16.0,31.0,38.0
3eb14e65e4208c6d94b7a32e41add538,moveis_sala,51.0,1392.0,3.0,30000.0,70.0,60.0,70.0
aa8fce5e65ab73ab73101ea58d710905,esporte_lazer,46.0,259.0,1.0,329.0,18.0,18.0,15.0
d55b87646120370b6d1ea88ace0b9e51,bebes,60.0,184.0,2.0,900.0,45.0,6.0,33.0
e1a7aca09e5fc1209c44ef72571265b9,fashion_underwear_e_moda_praia,63.0,551.0,3.0,400.0,19.0,9.0,27.0
a3e5b0b8f8e66aba2fe28eb565d3ac97,utilidades_domesticas,44.0,379.0,1.0,173.0,16.0,9.0,12.0
309680674fccf761eb94308fe0c557ab,beleza_saude,56.0,1696.0,5.0,600.0,19.0,12.0,15.0
3db10af4436918fa150bb41ae578d812,cama_mesa_banho,58.0,637.0,1.0,5850.0,30.0,30.0,30.0
3128a1273a207ae946c4dd1e23c86fed,,,,,1200.0,30.0,30.0,30.0
184f6e7e403fe477af4b1a02b9d432e4,moveis_decoracao,44.0,257.0,3.0,6300.0,30.0,45.0,40.0
d8f254be723da6488610b42935533b05,relogios_presentes,57.0,239.0,4.0,300.0,16.0,2.0,20.0
fb09ab0eb676b60b254250a28fd46e10,eletronicos,59.0,2526.0,3.0,308.0,20.0,16.0,17.0
2a511952313989fa097fb038cd758dc5,beleza_saude,51.0,792.0,1.0,12400.0,60.0,75.0,60.0
e7bca943d8e86d7b45c6d24634c55850,ferramentas_jardim,63.0,333.0,3.0,5800.0,38.0,34.0,27.0
5c2696e18040dd69ca61f8f7c4207114,cama_mesa_banho,56.0,698.0,2.0,2450.0,35.0,10.0,35.0
a31e3a35fb5ac942c137446709379100,bebes,55.0,518.0,6.0,1500.0,46.0,25.0,52.0
9e4d5a527ce5c7b4fd84f460c035c3c5,moveis_decoracao,49.0,171.0,3.0,700.0,16.0,5.0,20.0
bb7a5793447637a7bb096f75dd7e5dbe,beleza_saude,46.0,1377.0,1.0,1300.0,25.0,12.0,12.0
33e04be09d16fef5a9044ee42eb2f45a,informatica_acessorios,51.0,847.0,1.0,529.0,37.0,10.0,13.0
2de20a6b025cc5339c07c88aacbbfffa,moveis_decoracao,27.0,614.0,1.0,8900.0,37.0,41.0,37.0
6bb50785f82871dde37ed1666da54bf3,esporte_lazer,35.0,560.0,1.0,200.0,16.0,16.0,11.0
06f85533c1d65036e055ed561d0b1a2e,automotivo,58.0,1154.0,1.0,650.0,20.0,20.0,15.0
8e87f0e6eb7e5a27568309035f4fc854,moveis_decoracao,62.0,309.0,2.0,1150.0,30.0,30.0,30.0
2dcf691e28ea9a873a06b98750fccc73,utilidades_domesticas,53.0,982.0,3.0,600.0,30.0,15.0,20.0
62892a47bea324c325a4556b66baef9d,utilidades_domesticas,58.0,2476.0,2.0,3973.0,47.0,30.0,31.0
4b13aefdb8d42b55a96d9985fa5da023,pet_shop,50.0,341.0,5.0,400.0,16.0,16.0,16.0
7c990692b2074020d8c023a6d695480e,eletroportateis,46.0,451.0,2.0,5347.0,30.0,32.0,29.0
a556987a68ce3f7240da198c00f0305d,artes,55.0,351.0,2.0,1650.0,46.0,10.0,11.0
976a11a50bf0ca3c4411b44877ec5612,esporte_lazer,37.0,1445.0,1.0,1648.0,27.0,21.0,21.0
ed5e88f9b72cfcd1e26db93ebe4b30fd,cama_mesa_banho,53.0,246.0,1.0,450.0,45.0,15.0,35.0
d401d9445df5a515a304b386278b4844,perfumaria,52.0,567.0,8.0,1800.0,26.0,26.0,35.0
de72026142ffc78ea7a8d6ce739056b1,telefonia,44.0,575.0,3.0,300.0,18.0,9.0,14.0
86b60e3773c3013d2d8f41335cb5e1ee,beleza_saude,57.0,1697.0,1.0,650.0,16.0,16.0,16.0
aeb37360d7dbf2f5136bb2ae449ac16b,brinquedos,59.0,214.0,2.0,7850.0,23.0,39.0,30.0
e3b5a4c3f8512fe1315f05564e461ff4,informatica_acessorios,50.0,1150.0,1.0,500.0,16.0,12.0,16.0
870bcc6c58e03ca658cfdd13db4bbe28,informatica_acessorios,27.0,428.0,2.0,487.0,19.0,12.0,16.0
2423252b2432f1803e4f29e0974c6cf7,brinquedos,60.0,919.0,5.0,1167.0,36.0,20.0,28.0
b05ec8d9cabec69e637318ebba813a09,utilidades_domesticas,42.0,786.0,4.0,2100.0,53.0,25.0,20.0
faab97003f349e10524a71ed2c2f2bde,brinquedos,63.0,824.0,2.0,1400.0,16.0,42.0,26.0
f087f4a84fd8713553be68ac8964a70e,cool_stuff,49.0,831.0,2.0,3890.0,52.0,22.0,21.0
b3cd6ea8ef75cbcb2856861b31eb9bc0,relogios_presentes,57.0,312.0,1.0,600.0,18.0,13.0,15.0
b38909cbe15b374243bcacb3e14c3a1e,beleza_saude,41.0,864.0,1.0,300.0,19.0,12.0,13.0
e4262d799e5dd6ed9c4b7937eb3be56f,perfumaria,44.0,135.0,3.0,400.0,22.0,4.0,15.0
53f27bf4775f33cd452825b7bb4f7af7,moveis_decoracao,59.0,1979.0,2.0,900.0,60.0,7.0,14.0
a8e70722df5b3d52489164f391acf5a8,papelaria,37.0,281.0,1.0,492.0,32.0,11.0,23.0
3248ca0065f209c49450baf404c47795,instrumentos_musicais,50.0,148.0,1.0,500.0,25.0,5.0,12.0
85f32a430567418e5a6a480a12067e9b,moveis_decoracao,54.0,1916.0,2.0,1500.0,69.0,11.0,11.0
7289a8d65ae2c86dfdee27f8af257a3d,beleza_saude,46.0,940.0,2.0,1100.0,31.0,20.0,26.0
26ec5d5716487af6ccbe85d4e01bc7f0,utilidades_domesticas,46.0,470.0,1.0,4750.0,78.0,53.0,12.0
90ff7bd006f43483742a0bc3a3a9734d,automotivo,30.0,2372.0,9.0,395.0,19.0,21.0,16.0
6e79f7513adfd9ac67faa19f0d4ace53,informatica_acessorios,40.0,449.0,1.0,350.0,27.0,5.0,20.0
a7e03f1bcebad9ca43f8f4dbda9bc1b6,beleza_saude,60.0,3228.0,2.0,567.0,18.0,9.0,13.0
bb9b0c89e9d58f5cd33126ab223de642,cama_mesa_banho,42.0,463.0,1.0,12600.0,50.0,28.0,40.0
027325f946f1b3d8f94c3496e9a59a10,construcao_ferramentas_seguranca,54.0,335.0,3.0,300.0,20.0,20.0,20.0
12abc33641a0d8f9b6ce13e8753f5749,moveis_decoracao,56.0,354.0,1.0,250.0,20.0,20.0,20.0
e5fe5612792826b2c61371acf1480225,moveis_decoracao,55.0,829.0,1.0,900.0,34.0,8.0,22.0
35a64b909964e4f4ee51ef5899830ecd,automotivo,56.0,695.0,6.0,3850.0,47.0,19.0,23.0
d5ef840497eb48a751179b06d1efd063,beleza_saude,44.0,1295.0,1.0,2600.0,23.0,23.0,23.0
c5c7cac0e35d3343b86942baf5c92f79,cama_mesa_banho,58.0,277.0,1.0,450.0,45.0,15.0,35.0
d123a889dbe1dddada56ba224cd05963,informatica_acessorios,44.0,492.0,1.0,200.0,18.0,9.0,16.0
d83cba631d40af7f65eeac52132ee096,utilidades_domesticas,27.0,758.0,1.0,450.0,16.0,12.0,16.0
ffbc83054b3741a8d67fc59d9cf9d42d,utilidades_domesticas,48.0,231.0,3.0,800.0,16.0,16.0,15.0
6ebee4184f691707f35a8ef04e1f2f22,automotivo,55.0,138.0,1.0,1300.0,19.0,19.0,19.0
f50524ec99356b2afcfd21995cd69d9f,fashion_calcados,54.0,404.0,4.0,1500.0,22.0,12.0,33.0
01ea398598302b06869909ac5bfa5bcf,utilidades_domesticas,56.0,649.0,1.0,5000.0,35.0,28.0,32.0
932ce0b67f9f877f18a5f7495b84e5c5,beleza_saude,36.0,685.0,1.0,1400.0,16.0,20.0,16.0
38841dec90eddf2f43cdfabc48b3831a,artes,54.0,915.0,1.0,100.0,16.0,5.0,11.0
417edf1693aef3f86b922c6a1a52daef,bebes,27.0,74.0,3.0,300.0,16.0,8.0,11.0
7f4f22d5b992917ff6895cc0898ca796,market_place,41.0,248.0,3.0,50.0,18.0,8.0,18.0
995a6110a2705a9401669fb4cf939241,malas_acessorios,45.0,416.0,4.0,12700.0,18.0,105.0,40.0
6d44f3fbc06b938eab4daf060c507248,esporte_lazer,58.0,892.0,1.0,24550.0,19.0,16.0,19.0
0fef1ed59f95cde0a1318e54d2bebac5,esporte_lazer,57.0,3884.0,1.0,3100.0,22.0,22.0,22.0
630e57ced9d2d899f556e0664be676ab,cama_mesa_banho,46.0,1244.0,1.0,200.0,20.0,20.0,20.0
8ec2a1c69db7506fca148836e2d0a3e0,bebes,30.0,289.0,5.0,2400.0,35.0,10.0,50.0
382db2ed3015c04d4b844d2a0712494c,cama_mesa_banho,53.0,155.0,2.0,1500.0,39.0,12.0,25.0
aafdb12b1b20091509f5c337498dbf1d,moveis_decoracao,30.0,842.0,1.0,750.0,20.0,30.0,20.0
8adc98b0922e4e7fa0ebe7b849fb5701,eletronicos,50.0,287.0,1.0,150.0,24.0,7.0,17.0
7431bd99a561fd94c5483ce4ed42d318,relogios_presentes,60.0,595.0,5.0,750.0,48.0,16.0,35.0
251631a18e7cb6e44ab14a1c4668e587,brinquedos,54.0,2292.0,6.0,9350.0,18.0,22.0,34.0
5994a2fdff4b0f9ca4376c4226adb442,utilidades_domesticas,42.0,464.0,4.0,8300.0,102.0,14.0,34.0
8b7a9eed0d30c43346eb8de2d821b2fb,moveis_cozinha_area_de_servico_jantar_e_jardim,48.0,314.0,1.0,30000.0,32.0,95.0,67.0
d35825dd1741eee134506022d73f4e71,perfumaria,54.0,431.0,1.0,313.0,17.0,7.0,13.0
dc74094d7435febe5e0d6a59354f2a52,beleza_saude,58.0,550.0,1.0,200.0,16.0,2.0,11.0
b230bd784da7f2bb53eaadc273982cda,beleza_saude,32.0,676.0,1.0,1000.0,27.0,14.0,15.0
86999f823d7791c5796d506ae0ed44ea,ferramentas_jardim,47.0,1157.0,1.0,4250.0,16.0,14.0,11.0
7c77aa8ae608782aac8e7728acff92fb,pet_shop,64.0,633.0,1.0,1100.0,45.0,15.0,30.0
0798196b28c04c8e543322896c882902,informatica_acessorios,60.0,527.0,1.0,450.0,17.0,2.0,17.0
12bc892d6fff0dc42c8177f3665ef00e,beleza_saude,56.0,3847.0,10.0,100.0,28.0,13.0,12.0
b401695ca697a7d76595b73066aec52a,moveis_escritorio,60.0,770.0,3.0,30000.0,97.0,40.0,42.0
72d7a511e00d9279c476a738f0d03bbb,relogios_presentes,50.0,678.0,3.0,450.0,16.0,16.0,16.0
774c67cd53f1586caac72b52fa5a097e,moveis_decoracao,53.0,864.0,5.0,1700.0,30.0,15.0,30.0
097d5a4bed2be012b4e46e6f5ae0694b,beleza_saude,60.0,1162.0,1.0,833.0,16.0,12.0,18.0
713995c5e8e2dd40bfbe5a2eccd45356,instrumentos_musicais,58.0,802.0,2.0,4900.0,18.0,30.0,29.0
e47eff9f97c9536c9f768f86e13252f6,,,,,10250.0,40.0,32.0,32.0
6bef5951331ab27cf7782d3e6bd6ca0b,fashion_bolsas_e_acessorios,35.0,460.0,2.0,200.0,16.0,3.0,17.0
3a361fad1e42318dd4a6fe415363067f,sinalizacao_e_seguranca,50.0,348.0,1.0,1850.0,21.0,35.0,21.0
f7d67abec0a2ed71d5125e6eecbd8db9,consoles_games,41.0,393.0,1.0,400.0,19.0,9.0,17.0
bee0c416b1b3ef44a263c18c47f76cda,automotivo,43.0,165.0,1.0,200.0,21.0,14.0,12.0
bfddb6c856f2b1dc2c2aee34842c31b6,casa_construcao,57.0,1447.0,4.0,5150.0,40.0,30.0,30.0
fe854c3521ccdb837e2daf3b653fb929,esporte_lazer,39.0,1201.0,1.0,1168.0,32.0,23.0,19.0
